text,category
"Cliente EtaServices - Feedback sobre Implementação da API: Coletamos feedback do Cliente EtaServices sobre a recente implementação da nossa API em seus sistemas. Identificamos pontos de melhoria na documentação e exemplos de código.","Reuniões com Clientes"
"Cliente ThetaBank - Apresentação de Estudo de ROI: Apresentamos ao Cliente ThetaBank um estudo de ROI detalhado, demonstrando os ganhos financeiros e de eficiência obtidos com a utilização da nossa solução nos últimos 12 meses.","Reuniões com Clientes"
"Cliente IotaEnergy - Negociação de Aditivo Contratual para Novas Funcionalidades: Negociamos com o Cliente IotaEnergy um aditivo contratual para o desenvolvimento de novas funcionalidades específicas para o setor de energia, não previstas no escopo original.","Reuniões com Clientes"
"Cliente KappaMotors - Workshop de Design Thinking para Novo App: Facilitamos um workshop de Design Thinking com a equipe do Cliente KappaMotors para cocriar o conceito e as funcionalidades de um novo aplicativo para seus clientes.","Reuniões com Clientes"
"Cliente LambdaGov - Alinhamento de Prazos para Entrega de Relatórios Regulatórios: Alinhamos com o Cliente LambdaGov os prazos e formatos para a entrega dos relatórios regulatórios gerados por nossa plataforma, garantindo o cumprimento das exigências legais.","Reuniões com Clientes"
"Cliente MuIndústria - Apresentação de Prova de Conceito (PoC) de IoT: Demonstramos ao Cliente MuIndústria uma PoC de como nossa plataforma de IoT pode monitorar e otimizar o consumo de energia em suas fábricas. O cliente aprovou o início de um projeto piloto.","Reuniões com Clientes"
"Cliente NuFarma - Discussão sobre Integração com Sistema de Prescrição Eletrônica: Reunião técnica com o Cliente NuFarma para discutir os requisitos e desafios da integração da nossa plataforma com o sistema de prescrição eletrônica utilizado por eles.","Reuniões com Clientes"
"Cliente XiComunicações - Acompanhamento Pós-Go Live e Suporte: Reunião de acompanhamento com o Cliente XiComunicações uma semana após o go-live da nova plataforma. Verificamos a estabilidade, coletamos feedback inicial e alinhamos o suporte contínuo.","Reuniões com Clientes"
"Cliente OmicronFin - Solicitação de Customização de Dashboard: O Cliente OmicronFin solicitou a customização da dashboard principal da plataforma, adicionando novos KPIs e gráficos específicos para sua área de análise de risco. Avaliaremos a viabilidade.","Reuniões com Clientes"
"Cliente PiTransportes - Treinamento de Reciclagem para Equipe de Logística: Ministramos um treinamento de reciclagem para a equipe de logística do Cliente PiTransportes, focando nas novas funcionalidades do módulo de roteirização e rastreamento.","Reuniões com Clientes"
"Cliente RhoManufacturing - Análise de Performance e Otimização de Processos: Conduzimos uma análise de performance da nossa solução no ambiente do Cliente RhoManufacturing e propusemos otimizações de processos para maximizar o uso da ferramenta.","Reuniões com Clientes"
"Cliente SigmaAgro - Apresentação de Solução para Agricultura de Precisão: Apresentamos ao Cliente SigmaAgro como nossa solução de análise de dados e sensores pode ser aplicada à agricultura de precisão, melhorando a produtividade e reduzindo custos.","Reuniões com Clientes"
"Planejamento de Evento Anual de Usuários: O comitê organizador se reuniu para iniciar o planejamento do evento anual de usuários. Definimos data preliminar, local, temas principais e orçamento inicial. Próximo passo: convidar palestrantes.","Outras"
"Revisão da Estratégia de Marketing de Conteúdo: A equipe de marketing revisou a estratégia de conteúdo para o próximo semestre, analisando a performance dos canais e formatos atuais. Decidimos investir mais em vídeos curtos e webinars.","Outras"
"Alinhamento de Metas entre Vendas e Produto: Líderes de Vendas e Produto se reuniram para alinhar metas e expectativas para o próximo lançamento de produto, garantindo que a mensagem de vendas esteja alinhada com as funcionalidades entregues.","Outras"
"Discussão sobre Parceria com Universidade para P&D: A equipe de inovação e o jurídico discutiram os termos de uma possível parceria com uma universidade local para projetos de pesquisa e desenvolvimento em Inteligência Artificial.","Outras"
"Atualização do Plano de Resposta a Incidentes Cibernéticos: O comitê de segurança da informação atualizou o plano de resposta a incidentes cibernéticos, incorporando aprendizados de simulações recentes e novas ameaças.","Outras"
"Brainstorming para Nome de Novo Produto SaaS: Equipes de marketing, produto e vendas participaram de um brainstorming para gerar nomes para o novo produto SaaS que será lançado no Q4. Selecionamos 5 nomes para teste de mercado.","Outras"
"Definição de Política de Uso de Software Open Source: O jurídico e a equipe de arquitetura definiram uma política clara para o uso de componentes de software open source nos produtos da empresa, incluindo critérios de licenciamento e segurança.","Outras"
"Reunião com Investidores - Apresentação de Resultados Semestrais: A diretoria apresentou os resultados financeiros e operacionais do primeiro semestre aos investidores, destacando o crescimento e os planos para o futuro.","Outras"
"Seleção de Fornecedor para Nova Plataforma de E-learning: O comitê de T&D avaliou as propostas de três fornecedores para uma nova plataforma de e-learning interna. Decidimos pelo Fornecedor B com base na usabilidade e custo-benefício.","Outras"
"Planejamento de Ações de Responsabilidade Social para Fim de Ano: O grupo de voluntariado corporativo planejou as ações de responsabilidade social para o fim de ano, incluindo arrecadação de alimentos e doação de brinquedos para instituições de caridade.","Outras"
"Workshop sobre Lei Geral de Proteção de Dados (LGPD) para Marketing: A equipe de marketing participou de um workshop sobre as implicações da LGPD em suas atividades, como coleta de dados, consentimento e e-mail marketing.","Outras"
"Revisão do Processo de Compras e Aquisições: O departamento financeiro e de compras revisou o processo de aquisição de bens e serviços, buscando maior agilidade e controle de custos. Propostas de melhoria foram documentadas.","Outras"
"Discussão sobre Adoção de Nova Metodologia de Gestão de Portfólio: A liderança discutiu a adoção de uma nova metodologia para gestão do portfólio de projetos da empresa, visando melhor alinhamento estratégico e priorização de investimentos.","Outras"
"Alinhamento com Agência de Publicidade para Campanha de Marca: A equipe de marketing se reuniu com a agência de publicidade para alinhar o briefing e as expectativas para a próxima grande campanha de fortalecimento da marca.","Outras"
"Preparação para Auditoria de Certificação ISO 27001: O comitê de segurança da informação e as áreas envolvidas revisaram os controles e documentação em preparação para a auditoria de certificação ISO 27001.","Outras"
"Definição de Estratégia de Expansão Internacional - Análise de Novos Mercados: A diretoria e a equipe de estratégia analisaram dados de mercado para definir os próximos países alvo para a expansão internacional da empresa.","Outras"
"Reunião do Comitê de Ética - Análise de Casos: O comitê de ética se reuniu para analisar casos reportados e discutir ações preventivas e educativas para reforçar os valores da empresa.","Outras"
"Otimização do Fluxo de Onboarding de Fornecedores: As equipes de compras e jurídico trabalharam na otimização do fluxo de onboarding de novos fornecedores, buscando reduzir o tempo e a burocracia.","Outras"
"Planejamento de Conteúdo para Redes Sociais - Próximo Trimestre: A equipe de mídias sociais planejou o calendário editorial e os tipos de conteúdo para as redes sociais da empresa para o próximo trimestre, com foco em engajamento e geração de leads.","Outras"
"Discussão sobre Impacto de Novas Tecnologias no Setor (Ex: IA Generativa): Líderes de diversas áreas discutiram o potencial impacto de novas tecnologias, como IA Generativa, no nosso setor e como a empresa pode se preparar e aproveitar oportunidades.","Outras"
"Projeto Polaris - Revisão de Arquitetura de Software: A equipe de arquitetos se reuniu para uma revisão profunda da arquitetura do Projeto Polaris, identificando pontos de melhoria para escalabilidade e resiliência antes do lançamento da V2.","Atualizações de Projeto"
"Sistema Vega - Planejamento da Sprint de Performance: Foco total no planejamento da próxima sprint do Sistema Vega, que será dedicada exclusivamente a otimizações de performance e redução de latência, com base nos gargalos identificados.","Atualizações de Projeto"
"Plataforma Antares - Definição de API Externa: Desenvolvedores e Product Owners definiram os endpoints, payloads e autenticação para a nova API externa da Plataforma Antares, que permitirá integrações com parceiros. Documentação Swagger será criada.","Atualizações de Projeto"
"Projeto Capella - Mitigação de Riscos de Segurança: Após um pentest, a equipe do Projeto Capella se reuniu para analisar as vulnerabilidades encontradas e definir um plano de ação imediato para mitigação dos riscos de segurança mais críticos.","Atualizações de Projeto"
"Aplicativo Deneb - Feedback da Fase de Testes Alpha: Coletamos e discutimos o feedback dos testadores Alpha do Aplicativo Deneb. Foco nas sugestões de usabilidade e performance. Ajustes serão feitos antes da fase Beta.","Atualizações de Projeto"
"Projeto Altair - Alinhamento de Escopo com Terceiros: Reunião com a empresa terceirizada responsável por um módulo do Projeto Altair para realinhar o escopo, prazos e critérios de aceitação, após identificação de divergências.","Atualizações de Projeto"
"Ferramenta Rigel (Interna) - Priorização de Novas Features: A equipe de desenvolvimento da ferramenta interna Rigel se reuniu com representantes das áreas usuárias para priorizar o backlog de novas funcionalidades para o próximo semestre.","Atualizações de Projeto"
"Projeto Spica - Go/No-Go para Implantação em Produção: Reunião final de decisão para a implantação do Projeto Spica em produção. Revisamos todos os checklists de QA, infraestrutura e comunicação. Decisão: Go.","Atualizações de Projeto"
"Módulo Hadar - Análise Pós-Incidente: Análise detalhada do incidente ocorrido no Módulo Hadar na semana passada. Identificamos a causa raiz e definimos ações corretivas e preventivas para evitar recorrências.","Atualizações de Projeto"
"Projeto Mimosa - Orçamento para Fase 2: Apresentação e discussão do orçamento detalhado para a Fase 2 do Projeto Mimosa, incluindo custos de desenvolvimento, infraestrutura e marketing. Aguardando aprovação da diretoria.","Atualizações de Projeto"
"Pesquisa de Adoção de Novas Metodologias Ágeis - Resultados: Apresentação dos resultados da pesquisa interna sobre a adoção de novas práticas ágeis (Kanban, Lean) pelas equipes. Identificamos desafios e sucessos para compartilhar.","Achados de Pesquisa"
"Análise de Comentários em Lojas de Aplicativos - Tendências de Reclamações: O time de produto analisou os comentários dos usuários nas lojas de aplicativos (Android/iOS) dos últimos 30 dias. Bugs na sincronização e pedidos por temas escuros foram recorrentes.","Achados de Pesquisa"
"Estudo de Impacto da Nova Política de Preços - Primeiros Resultados: Compartilhamos os primeiros resultados do estudo de impacto da nova política de preços implementada no mês passado. Observamos um aumento na receita por cliente, mas uma leve queda em novas aquisições.","Achados de Pesquisa"
"Benchmarking de Experiência de Onboarding - Concorrentes SaaS: Apresentamos um benchmarking da experiência de onboarding de usuários em plataformas SaaS concorrentes. Identificamos melhores práticas para simplificar nosso fluxo.","Achados de Pesquisa"
"Teste A/B de E-mail Marketing - Assuntos e CTAs: Análise dos resultados de um teste A/B com diferentes linhas de assunto e Call-to-Actions em nossa newsletter. O assunto com emoji e o CTA ""Saiba Mais"" tiveram melhor performance.","Achados de Pesquisa"
"Pesquisa de Clima sobre Ferramentas de Comunicação Interna: Resultados da pesquisa de clima focada na satisfação com as ferramentas de comunicação interna. O Microsoft Teams foi bem avaliado para colaboração, mas o e-mail ainda é visto como excessivo.","Achados de Pesquisa"
"Análise de Dados de Suporte - Principais Dúvidas dos Clientes: O time de suporte apresentou uma análise dos tickets dos últimos 3 meses, identificando as 5 dúvidas mais frequentes dos clientes. Vamos criar tutoriais e FAQs para esses temas.","Achados de Pesquisa"
"Estudo de Viabilidade de Integração com Plataforma X - Achados Técnicos: A equipe de arquitetura apresentou os achados do estudo de viabilidade técnica para integração com a Plataforma X. A integração é complexa mas viável, com algumas ressalvas.","Achados de Pesquisa"
"Feedback de Usuários sobre Novo Layout do Blog - Análise Qualitativa: Discutimos os feedbacks qualitativos coletados sobre o novo layout do blog. Usuários elogiaram o visual, mas sentiram falta de uma busca mais eficiente.","Achados de Pesquisa"
"Pesquisa de Hábitos de Consumo de Conteúdo Online - Persona Dev: Apresentamos os resultados de uma pesquisa focada nos hábitos de consumo de conteúdo online da nossa persona de desenvolvedor. Preferência por artigos técnicos curtos e vídeos demonstrativos.","Achados de Pesquisa"
"Revisão da Política de Trabalho Híbrido e Feedback da Equipe: Discutimos a política de trabalho híbrido após 6 meses de implementação e o feedback coletado da equipe. Pequenos ajustes serão feitos para melhorar a flexibilidade.","Gestão de Equipe"
"Planejamento de Treinamento em Segurança da Informação para Novos Colaboradores: O time de segurança e RH planejaram o conteúdo e formato do treinamento obrigatório em segurança da informação para todos os novos colaboradores.","Gestão de Equipe"
"Definição de Critérios para Promoção a Cargos de Especialista: Gestores e RH definiram critérios claros e objetivos para promoção a cargos de especialista nas trilhas técnicas, focando em impacto, autonomia e mentoria.","Gestão de Equipe"
"Workshop de Definição de Valores da Equipe de Engenharia: A equipe de engenharia participou de um workshop para definir/revisitar seus valores fundamentais, visando fortalecer a cultura e o alinhamento.","Gestão de Equipe"
"Alinhamento sobre Processo de Recrutamento para Estagiários: O RH e os gestores das áreas que receberão estagiários alinharam o processo seletivo, cronograma e perfil desejado para o próximo programa de estágio.","Gestão de Equipe"
"Discussão sobre Orçamento para Capacitação e Certificações: Líderes de equipe apresentaram suas necessidades de orçamento para capacitação e certificações para o próximo ano. O RH consolidará e negociará o valor final.","Gestão de Equipe"
"Programa de Buddy System para Integração de Novatos - Melhorias: Coletamos feedback sobre o programa de ""buddy system"" e discutimos melhorias para torná-lo mais eficaz na integração de novos membros à equipe.","Gestão de Equipe"
"Revisão dos Papéis e Responsabilidades na Matriz RACI do Time de Produto: O time de produto revisou sua matriz RACI para os principais processos, buscando maior clareza e evitando sobreposição de responsabilidades.","Gestão de Equipe"
"Planejamento de Hackathon Interno - Tema e Logística: O comitê de inovação planejou o próximo hackathon interno, definindo o tema (IA para otimização de processos), regras, premiação e logística do evento.","Gestão de Equipe"
"Feedback sobre a Eficácia das Reuniões de Sincronização Semanal: A equipe X deu feedback sobre suas reuniões de sincronização semanal, sugerindo otimizações para torná-las mais focadas e produtivas. O facilitador ajustará o formato.","Gestão de Equipe"
"Cliente PrimeCorp - Apresentação de Proposta para Expansão de Serviços: Apresentamos à PrimeCorp uma proposta detalhada para expandir os serviços contratados, incluindo consultoria especializada e suporte premium 24/7.","Reuniões com Clientes"
"Cliente SecureBank - Workshop de Segurança e Conformidade: Conduzimos um workshop com a equipe de TI do SecureBank para detalhar as funcionalidades de segurança da nossa plataforma e como elas atendem aos requisitos de conformidade do setor financeiro.","Reuniões com Clientes"
"Cliente HealthWay - Treinamento para Novos Usuários da Plataforma de Gestão de Pacientes: Realizamos uma sessão de treinamento online para os novos enfermeiros e médicos do Cliente HealthWay sobre o uso da nossa plataforma de gestão de pacientes.","Reuniões com Clientes"
"Cliente LogiFast - Discussão de Termos para Aditivo de Contrato (Novos Módulos): Reunião com o departamento jurídico e de compras da LogiFast para discutir os termos legais e comerciais do aditivo contratual referente à aquisição de dois novos módulos.","Reuniões com Clientes"
"Cliente AgroMax - Resolução de Problemas de Integração com Sensores de Campo: Nossa equipe técnica se reuniu com a equipe do Cliente AgroMax para diagnosticar e resolver problemas na integração da nossa plataforma com os sensores de campo deles.","Reuniões com Clientes"
"Cliente RetailPlus - QBR e Alinhamento Estratégico para E-commerce: Durante a QBR com o RetailPlus, alinhamos as estratégias para otimizar a performance do e-commerce deles utilizando nossas ferramentas de análise e personalização.","Reuniões com Clientes"
"Cliente EduLearn - Levantamento de Requisitos para Gamificação da Plataforma: Coletamos os requisitos do Cliente EduLearn para implementar funcionalidades de gamificação em sua plataforma de ensino à distância, visando aumentar o engajamento dos alunos.","Reuniões com Clientes"
"Cliente GovTransp - Demonstração de Funcionalidades de Otimização de Rotas: Demonstramos ao Cliente GovTransp como nossas funcionalidades de otimização de rotas podem reduzir custos e tempo de deslocamento para suas frotas.","Reuniões com Clientes"
"Cliente ServicePro - Feedback sobre a API de Agendamentos e Próximos Passos: O Cliente ServicePro forneceu feedback sobre a usabilidade da nossa API de agendamentos e discutimos os próximos endpoints a serem liberados.","Reuniões com Clientes"
"Cliente BuildStrong - Apresentação de Caso de Sucesso Similar e ROI Estimado: Apresentamos ao potencial Cliente BuildStrong um caso de sucesso de uma construtora similar e o ROI estimado que eles poderiam alcançar com nossa solução.","Reuniões com Clientes"
"Revisão da Política de Viagens Corporativas Pós-Pandemia: O financeiro e o RH revisaram a política de viagens corporativas, adaptando-a ao novo cenário pós-pandemia, com foco em segurança e otimização de custos.","Outras"
"Alinhamento Interdepartamental para Lançamento de Campanha de Marketing Integrada: Marketing, Vendas e Produto se reuniram para alinhar todos os detalhes da próxima campanha de marketing integrada, garantindo consistência na comunicação e nos objetivos.","Outras"
"Discussão sobre Parceria Tecnológica com Empresa de IA: Nossa equipe de P&D e a diretoria se reuniram com representantes de uma empresa de IA para discutir uma possível parceria tecnológica para desenvolver soluções inovadoras.","Outras"
"Atualização do Manual de Identidade Visual da Marca: A equipe de design apresentou a atualização do manual de identidade visual da marca, com novas diretrizes para aplicação em materiais digitais e impressos.","Outras"
"Brainstorming para Iniciativas de Redução de Custos Operacionais: Líderes de diversas áreas participaram de um brainstorming para identificar oportunidades de redução de custos operacionais sem impactar a qualidade dos serviços.","Outras"
"Definição de Processo para Gestão de Ideias de Inovação (Funil de Inovação): O comitê de inovação definiu um processo formal para a submissão, avaliação e priorização de ideias de inovação, criando um funil de inovação.","Outras"
"Reunião com Fornecedor de Cloud para Renegociação de Contrato: A equipe de TI e Compras se reuniu com o fornecedor de serviços em nuvem para renegociar os termos contratuais, buscando melhores condições e descontos por volume.","Outras"
"Seleção de Plataforma para Gestão de Eventos Corporativos: O marketing e o RH avaliaram diferentes plataformas para gestão de eventos corporativos (inscrições, comunicação, etc.) e selecionaram uma para contratação.","Outras"
"Planejamento de Ações para o Mês da Conscientização sobre Saúde Mental: O comitê de bem-estar planejou uma série de ações (palestras, workshops, materiais informativos) para o mês da conscientização sobre saúde mental na empresa.","Outras"
"Workshop sobre Técnicas de Vendas Consultivas para o Time Comercial: O time comercial participou de um workshop prático sobre técnicas de vendas consultivas, focado em entender as necessidades do cliente e oferecer soluções de valor.","Outras"
"Projeto Cassiopeia - Revisão Técnica da Integração com Legado: Uma sessão dedicada a revisar os desafios técnicos da integração do novo Projeto Cassiopeia com o sistema legado de faturamento. Alternativas de middleware foram discutidas.","Atualizações de Projeto"
"Sistema Andromeda - Planejamento de Testes de Carga Pré-Lançamento: A equipe de QA e Infraestrutura planejou os cenários e ferramentas para os testes de carga do Sistema Andromeda, que antecedem o lançamento oficial no próximo mês.","Atualizações de Projeto"
"Plataforma Columba - Definição de Padrões de Código e Linting: O time de desenvolvimento da Plataforma Columba se reuniu para definir e oficializar os padrões de código (coding standards) e as configurações de linting para garantir a qualidade e consistência.","Atualizações de Projeto"
"Projeto Fornax - Análise de Impacto de Nova Regulação de Privacidade: Discutimos o impacto da nova regulação de privacidade de dados X no escopo e funcionalidades do Projeto Fornax. Ajustes no design de dados serão necessários.","Atualizações de Projeto"
"Aplicativo Microscopium - Estratégia de Lançamento Soft Launch: Marketing e Produto definiram a estratégia de soft launch para o Aplicativo Microscopium, começando por um mercado menor para coletar feedback antes do lançamento global.","Atualizações de Projeto"
"Pesquisa sobre Adoção de Ferramentas de IA por Desenvolvedores - Insights: Compartilhamos os insights de uma pesquisa externa sobre como desenvolvedores estão utilizando ferramentas de IA (e.g., copilots) em seu fluxo de trabalho.","Achados de Pesquisa"
"Análise de Feedback de Clientes sobre a Central de Ajuda Online - Melhorias: Analisamos os feedbacks dos clientes sobre a nossa central de ajuda online. Muitos solicitam mais vídeos tutoriais e exemplos práticos. Planejamos a criação desses conteúdos.","Achados de Pesquisa"
"Estudo de Elasticidade de Preço para o Produto Y - Conclusões: Apresentamos as conclusões do estudo de elasticidade de preço para o Produto Y. Os dados sugerem que um pequeno aumento de preço não impactaria significativamente a demanda.","Achados de Pesquisa"
"Benchmarking de Programas de Fidelidade em E-commerces Similares: A equipe de marketing apresentou um benchmarking de programas de fidelidade de e-commerces concorrentes, buscando inspiração para criar ou melhorar o nosso.","Achados de Pesquisa"
"Revisão da Política de Desenvolvimento Profissional e Orçamento para Cursos: Gestores e RH revisaram a política de desenvolvimento profissional e discutiram a alocação de orçamento para cursos e certificações no próximo ano fiscal.","Gestão de Equipe"
"Planejamento do Programa de Trainees 2026 - Definição de Vagas e Perfis: Iniciamos o planejamento do Programa de Trainees 2026, com os gestores definindo o número de vagas por área e os perfis desejados para os candidatos.","Gestão de Equipe"
"Workshop sobre Feedback Efetivo para Líderes de Equipe: Líderes de equipe participaram de um workshop focado em como dar e receber feedback de forma efetiva, utilizando a metodologia STAR.","Gestão de Equipe"
"Cliente Stellar Corp - Apresentação de Roadmap de Produto e Coleta de Necessidades Futuras: Apresentamos o roadmap de produto para os próximos 12 meses ao Cliente Stellar Corp e coletamos suas necessidades e expectativas futuras para consideração.","Reuniões com Clientes"
"Cliente Nova Solutions - Negociação Final de Contrato e SLA: Reunião com os diretores da Nova Solutions para a negociação final dos termos do contrato de serviço e do Acordo de Nível de Serviço (SLA).","Reuniões com Clientes"
"Revisão do Código de Conduta e Ética da Empresa: O comitê de ética e o departamento jurídico revisaram e propuseram atualizações ao Código de Conduta e Ética da empresa, que será comunicado a todos os colaboradores.","Outras"
"Alinhamento com Assessoria de Imprensa para Divulgação de Resultados Anuais: A diretoria e o marketing se reuniram com a assessoria de imprensa para alinhar a estratégia de comunicação e os principais pontos para a divulgação dos resultados anuais da empresa.","Outras"
